Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
2020-06-08 18:00:00,15242.0,20.0,8.1,83.0,8.0,29.94,49.0
2020-06-08 17:00:00,15250.0,26.0,8.1,80.0,6.0,29.97,49.0
2020-06-08 16:00:00,15156.0,26.0,12.3,86.0,6.0,29.98,48.0
2020-06-08 15:00:00,14764.0,26.0,12.3,89.0,7.0,29.98,48.0
2020-06-08 14:00:00,14241.0,26.0,12.3,93.0,8.0,30.01,48.0
2020-06-08 13:00:00,13582.0,26.0,12.3,80.0,11.0,30.04,48.0
2020-06-08 12:00:00,12780.0,26.0,12.3,64.0,15.0,29.99,48.0
2020-06-08 11:00:00,11991.0,26.0,12.3,59.0,17.0,29.94,48.0
2020-06-08 10:00:00,11229.0,26.0,12.3,69.0,11.0,29.91,48.0
2020-06-08 09:00:00,10577.0,29.0,12.3,66.0,14.0,29.86,48.0
2020-06-08 08:00:00,10044.0,29.0,16.6,66.0,23.0,29.79,49.0
2020-06-08 07:00:00,9326.0,29.0,16.6,83.0,24.0,29.74,49.0
2020-06-08 06:00:00,8631.0,29.0,16.6,93.0,22.0,29.73,49.0
2020-06-08 05:00:00,8182.0,29.0,16.6,89.0,20.0,29.75,49.0
2020-06-08 04:00:00,8059.0,29.0,16.6,83.0,24.0,29.7,49.0
2020-06-08 03:00:00,8213.0,29.0,16.6,83.0,16.0,29.71,49.0
2020-06-08 02:00:00,8619.0,29.0,16.6,93.0,14.0,29.64,49.0
2020-06-08 01:00:00,9241.0,21.0,16.6,93.0,7.0,29.62,49.0
2020-06-08 00:00:00,10065.0,21.0,12.6,89.0,9.0,29.59,51.0
2020-06-07 23:00:00,11166.0,21.0,12.6,80.0,13.0,29.52,51.0
2020-06-07 22:00:00,12187.0,21.0,12.6,89.0,14.0,29.48,51.0
2020-06-07 21:00:00,12633.0,21.0,12.6,89.0,9.0,29.56,51.0
2020-06-07 20:00:00,13039.0,21.0,12.6,74.0,11.0,29.61,51.0
2020-06-07 19:00:00,13488.0,21.0,12.6,66.0,17.0,29.64,51.0
2020-06-07 18:00:00,13694.0,21.0,12.6,83.0,15.0,29.68,51.0
2020-06-07 17:00:00,13579.0,5.0,12.6,83.0,14.0,29.71,51.0
2020-06-07 16:00:00,13144.0,5.0,11.8,86.0,14.0,29.74,51.0
2020-06-07 15:00:00,12756.0,5.0,11.8,80.0,14.0,29.74,51.0
2020-06-07 14:00:00,12324.0,5.0,11.8,80.0,11.0,29.79,51.0
2020-06-07 13:00:00,11875.0,5.0,11.8,72.0,14.0,29.87,51.0
2020-06-07 12:00:00,11450.0,5.0,11.8,74.0,17.0,29.92,51.0
2020-06-07 11:00:00,10940.0,5.0,11.8,80.0,6.0,29.96,51.0
2020-06-07 10:00:00,10484.0,5.0,11.8,83.0,6.0,30.02,51.0
2020-06-07 09:00:00,10069.0,29.0,11.8,86.0,6.0,30.1,51.0
2020-06-07 08:00:00,9730.0,29.0,3.8,93.0,5.0,30.15,50.0
2020-06-07 07:00:00,9197.0,29.0,3.8,93.0,5.0,30.18,50.0
2020-06-07 06:00:00,8485.0,29.0,3.8,93.0,0.0,30.22,50.0
2020-06-07 05:00:00,7997.0,29.0,3.8,83.0,8.0,30.25,50.0
2020-06-07 04:00:00,7852.0,29.0,3.8,75.0,6.0,30.21,50.0
2020-06-07 03:00:00,7973.0,29.0,3.8,62.0,0.0,30.19,50.0
2020-06-07 02:00:00,8276.0,29.0,3.8,67.0,0.0,30.2,50.0
2020-06-07 01:00:00,8743.0,27.0,3.8,77.0,0.0,30.2,50.0
2020-06-07 00:00:00,9511.0,27.0,3.0,86.0,3.0,30.19,53.0
2020-06-06 23:00:00,10487.0,27.0,3.0,93.0,0.0,30.17,53.0
2020-06-06 22:00:00,11440.0,27.0,3.0,93.0,0.0,30.2,53.0
2020-06-06 21:00:00,11808.0,27.0,3.0,83.0,6.0,30.22,53.0
2020-06-06 20:00:00,12128.0,27.0,3.0,72.0,3.0,30.18,53.0
2020-06-06 19:00:00,12663.0,27.0,3.0,40.0,10.0,30.13,53.0
2020-06-06 18:00:00,12928.0,27.0,3.0,69.0,6.0,30.14,53.0
2020-06-06 17:00:00,12916.0,29.0,3.0,69.0,0.0,30.16,53.0
2020-06-06 16:00:00,12636.0,29.0,1.3,77.0,3.0,30.17,54.0
2020-06-06 15:00:00,12420.0,29.0,1.3,80.0,0.0,30.18,54.0
2020-06-06 14:00:00,12222.0,29.0,1.3,86.0,3.0,30.18,54.0
2020-06-06 13:00:00,11934.0,29.0,1.3,69.0,5.0,30.19,54.0
2020-06-06 12:00:00,11571.0,29.0,1.3,60.0,0.0,30.13,54.0
2020-06-06 11:00:00,11270.0,29.0,1.3,58.0,0.0,30.07,54.0
2020-06-06 10:00:00,10861.0,29.0,1.3,75.0,0.0,30.05,54.0
2020-06-06 09:00:00,10432.0,16.0,1.3,74.0,5.0,30.06,54.0
2020-06-06 08:00:00,10036.0,16.0,6.9,83.0,3.0,30.06,55.0
2020-06-06 07:00:00,9374.0,16.0,6.9,93.0,0.0,30.06,55.0
2020-06-06 06:00:00,8690.0,16.0,6.9,86.0,3.0,30.05,55.0
2020-06-06 05:00:00,8211.0,16.0,6.9,83.0,6.0,30.05,55.0
2020-06-06 04:00:00,8108.0,16.0,6.9,83.0,0.0,30.04,55.0
2020-06-06 03:00:00,8260.0,16.0,6.9,62.0,6.0,30.0,55.0
2020-06-06 02:00:00,8513.0,16.0,6.9,78.0,24.0,29.93,55.0
2020-06-06 01:00:00,9031.0,6.0,6.9,78.0,15.0,29.92,55.0
2020-06-06 00:00:00,9869.0,6.0,9.4,78.0,20.0,29.97,56.0
2020-06-05 23:00:00,10976.0,6.0,9.4,86.0,0.0,29.97,56.0
2020-06-05 22:00:00,12048.0,6.0,9.4,93.0,10.0,29.96,56.0
2020-06-05 21:00:00,12551.0,6.0,9.4,93.0,7.0,29.99,56.0
2020-06-05 20:00:00,12813.0,6.0,9.4,90.0,7.0,29.99,56.0
2020-06-05 19:00:00,13217.0,6.0,9.4,90.0,13.0,29.99,56.0
2020-06-05 18:00:00,13479.0,6.0,9.4,83.0,7.0,29.99,56.0
2020-06-05 17:00:00,13450.0,12.0,9.4,90.0,11.0,30.02,56.0
2020-06-05 16:00:00,13207.0,12.0,14.6,93.0,0.0,30.02,57.0
2020-06-05 15:00:00,12749.0,12.0,14.6,90.0,6.0,30.01,57.0
2020-06-05 14:00:00,12392.0,12.0,14.6,87.0,25.0,30.0,57.0
2020-06-05 13:00:00,11979.0,12.0,14.6,87.0,26.0,30.07,57.0
2020-06-05 12:00:00,11544.0,12.0,14.6,84.0,18.0,30.07,57.0
2020-06-05 11:00:00,11101.0,12.0,14.6,81.0,15.0,30.07,57.0
2020-06-05 10:00:00,10717.0,12.0,14.6,87.0,16.0,30.09,57.0
2020-06-05 09:00:00,10314.0,29.0,14.6,90.0,14.0,30.13,57.0
2020-06-05 08:00:00,9920.0,29.0,5.3,90.0,10.0,30.15,55.0
2020-06-05 07:00:00,9220.0,29.0,5.3,96.0,3.0,30.17,55.0
2020-06-05 06:00:00,8497.0,29.0,5.3,100.0,3.0,30.18,55.0
2020-06-05 05:00:00,7992.0,29.0,5.3,78.0,5.0,30.19,55.0
2020-06-05 04:00:00,7933.0,29.0,5.3,72.0,5.0,30.17,55.0
2020-06-05 03:00:00,8065.0,29.0,5.3,60.0,13.0,30.12,55.0
2020-06-05 02:00:00,8382.0,29.0,5.3,77.0,8.0,30.08,55.0
2020-06-05 01:00:00,8899.0,3.0,5.3,86.0,5.0,30.08,55.0
2020-06-05 00:00:00,9727.0,3.0,7.6,83.0,6.0,30.07,56.0
2020-06-04 23:00:00,10909.0,3.0,7.6,86.0,5.0,30.08,56.0
2020-06-04 22:00:00,11991.0,3.0,7.6,86.0,8.0,30.11,56.0
2020-06-04 21:00:00,12520.0,3.0,7.6,77.0,6.0,30.15,56.0
2020-06-04 20:00:00,12918.0,3.0,7.6,58.0,13.0,30.15,56.0
2020-06-04 19:00:00,13220.0,3.0,7.6,72.0,11.0,30.13,56.0
2020-06-04 18:00:00,13248.0,3.0,7.6,80.0,10.0,30.14,56.0
2020-06-04 17:00:00,12953.0,27.0,7.6,80.0,9.0,30.15,56.0
2020-06-04 16:00:00,12484.0,27.0,11.1,90.0,9.0,30.14,53.0
2020-06-04 15:00:00,12016.0,27.0,11.1,96.0,11.0,30.15,53.0
2020-06-04 14:00:00,11527.0,27.0,11.1,90.0,7.0,30.16,53.0
2020-06-04 13:00:00,11056.0,27.0,11.1,80.0,9.0,30.22,53.0
2020-06-04 12:00:00,10610.0,27.0,11.1,75.0,14.0,30.21,53.0
2020-06-04 11:00:00,10169.0,27.0,11.1,67.0,22.0,30.18,53.0
2020-06-04 10:00:00,9890.0,27.0,11.1,74.0,13.0,30.21,53.0
2020-06-04 09:00:00,9777.0,33.0,11.1,77.0,8.0,30.23,53.0
2020-06-04 08:00:00,9485.0,33.0,5.2,74.0,6.0,30.23,52.0
2020-06-04 07:00:00,8985.0,33.0,5.2,74.0,5.0,30.21,52.0
2020-06-04 06:00:00,8248.0,33.0,5.2,74.0,5.0,30.23,52.0
2020-06-04 05:00:00,7709.0,33.0,5.2,66.0,8.0,30.21,52.0
2020-06-04 04:00:00,7554.0,33.0,5.2,64.0,6.0,30.17,52.0
2020-06-04 03:00:00,7636.0,33.0,5.2,62.0,0.0,30.14,52.0
2020-06-04 02:00:00,7832.0,33.0,5.2,67.0,0.0,30.1,52.0
2020-06-04 01:00:00,8227.0,33.0,5.2,69.0,0.0,30.12,52.0
2020-06-04 00:00:00,8834.0,33.0,3.1,77.0,6.0,30.11,55.0
2020-06-03 23:00:00,9704.0,33.0,3.1,80.0,5.0,30.06,55.0
2020-06-03 22:00:00,10435.0,33.0,3.1,71.0,0.0,30.04,55.0
2020-06-03 21:00:00,10747.0,33.0,3.1,69.0,3.0,30.05,55.0
2020-06-03 20:00:00,10730.0,33.0,3.1,70.0,5.0,30.01,55.0
2020-06-03 19:00:00,10952.0,33.0,3.1,75.0,5.0,29.96,55.0
2020-06-03 18:00:00,11137.0,33.0,3.1,75.0,3.0,29.97,55.0
2020-06-03 17:00:00,11180.0,6.0,3.1,83.0,0.0,29.97,55.0
2020-06-03 16:00:00,11351.0,6.0,9.9,90.0,11.0,29.98,59.0
2020-06-03 15:00:00,11391.0,6.0,9.9,80.0,6.0,29.98,59.0
2020-06-03 14:00:00,11413.0,6.0,9.9,86.0,5.0,30.04,59.0
2020-06-03 13:00:00,11451.0,6.0,9.9,83.0,5.0,30.04,59.0
2020-06-03 12:00:00,11281.0,6.0,9.9,87.0,16.0,29.97,59.0
2020-06-03 11:00:00,11083.0,6.0,9.9,90.0,23.0,29.87,59.0
2020-06-03 10:00:00,10668.0,6.0,9.9,90.0,3.0,29.92,59.0
2020-06-03 09:00:00,9920.0,15.0,9.9,78.0,25.0,29.93,59.0
2020-06-03 08:00:00,9228.0,15.0,20.8,87.0,20.0,29.94,57.0
2020-06-03 07:00:00,8805.0,15.0,20.8,87.0,17.0,29.91,57.0
2020-06-03 06:00:00,8729.0,15.0,20.8,93.0,17.0,29.91,57.0
2020-06-03 05:00:00,8746.0,15.0,20.8,90.0,11.0,29.91,57.0
2020-06-03 04:00:00,8829.0,15.0,20.8,86.0,22.0,29.9,57.0
2020-06-03 03:00:00,9036.0,15.0,20.8,67.0,33.0,29.89,57.0
2020-06-03 02:00:00,9357.0,15.0,20.8,75.0,26.0,29.89,57.0
2020-06-03 01:00:00,9874.0,7.0,20.8,67.0,22.0,29.94,57.0
2020-06-03 00:00:00,10603.0,7.0,17.3,75.0,20.0,29.94,54.0
2020-06-02 23:00:00,11394.0,7.0,17.3,75.0,18.0,29.91,54.0
2020-06-02 22:00:00,12119.0,7.0,17.3,75.0,24.0,29.9,54.0
2020-06-02 21:00:00,12369.0,7.0,17.3,90.0,11.0,29.95,54.0
2020-06-02 20:00:00,12613.0,7.0,17.3,83.0,17.0,29.91,54.0
2020-06-02 19:00:00,13043.0,7.0,17.3,55.0,24.0,29.86,54.0
2020-06-02 18:00:00,13551.0,7.0,17.3,64.0,20.0,29.85,54.0
2020-06-02 17:00:00,13999.0,28.0,17.3,89.0,9.0,29.88,54.0
2020-06-02 16:00:00,14423.0,28.0,7.9,74.0,8.0,29.89,50.0
2020-06-02 15:00:00,14531.0,28.0,7.9,83.0,5.0,29.91,50.0
2020-06-02 14:00:00,14426.0,28.0,7.9,80.0,6.0,29.96,50.0
2020-06-02 13:00:00,13914.0,28.0,7.9,77.0,5.0,30.03,50.0
2020-06-02 12:00:00,13359.0,28.0,7.9,57.0,13.0,30.03,50.0
2020-06-02 11:00:00,12717.0,28.0,7.9,55.0,11.0,30.03,50.0
2020-06-02 10:00:00,11948.0,28.0,7.9,71.0,9.0,30.05,50.0
2020-06-02 09:00:00,11052.0,28.0,7.9,71.0,10.0,30.07,50.0
2020-06-02 08:00:00,10057.0,28.0,7.3,83.0,5.0,30.1,52.0
2020-06-02 07:00:00,9439.0,28.0,7.3,96.0,10.0,30.11,52.0
2020-06-02 06:00:00,9378.0,28.0,7.3,77.0,6.0,30.14,52.0
2020-06-02 05:00:00,9444.0,28.0,7.3,80.0,3.0,30.18,52.0
2020-06-02 04:00:00,9607.0,28.0,7.3,69.0,5.0,30.16,52.0
2020-06-02 03:00:00,9966.0,28.0,7.3,62.0,10.0,30.13,52.0
2020-06-02 02:00:00,10503.0,28.0,7.3,72.0,10.0,30.13,52.0
2020-06-02 01:00:00,11280.0,29.0,7.3,77.0,7.0,30.14,52.0
2020-06-02 00:00:00,12332.0,29.0,12.6,77.0,14.0,30.14,52.0
2020-06-01 23:00:00,13509.0,29.0,12.6,71.0,9.0,30.14,52.0
2020-06-01 22:00:00,14703.0,29.0,12.6,80.0,3.0,30.14,52.0
2020-06-01 21:00:00,15334.0,29.0,12.6,67.0,14.0,30.15,52.0
2020-06-01 20:00:00,15907.0,29.0,12.6,64.0,17.0,30.13,52.0
2020-06-01 19:00:00,16605.0,29.0,12.6,64.0,18.0,30.1,52.0
2020-06-01 18:00:00,16874.0,29.0,12.6,77.0,15.0,30.11,52.0
2020-06-01 17:00:00,16851.0,24.0,12.6,80.0,11.0,30.11,52.0
2020-06-01 16:00:00,16516.0,24.0,6.3,86.0,6.0,30.1,52.0
2020-06-01 15:00:00,16039.0,24.0,6.3,93.0,0.0,30.08,52.0
2020-06-01 14:00:00,15404.0,24.0,6.3,93.0,0.0,30.11,52.0
2020-06-01 13:00:00,14676.0,24.0,6.3,80.0,6.0,30.15,52.0
2020-06-01 12:00:00,13987.0,24.0,6.3,75.0,3.0,30.12,52.0
2020-06-01 11:00:00,13158.0,24.0,6.3,67.0,14.0,30.07,52.0
2020-06-01 10:00:00,12413.0,24.0,6.3,77.0,13.0,30.07,52.0
2020-06-01 09:00:00,11879.0,12.0,6.3,80.0,8.0,30.07,52.0
2020-06-01 08:00:00,11361.0,12.0,13.4,83.0,6.0,30.07,52.0
2020-06-01 07:00:00,10630.0,12.0,13.4,83.0,3.0,30.03,52.0
2020-06-01 06:00:00,9779.0,12.0,13.4,77.0,9.0,30.03,52.0
2020-06-01 05:00:00,9259.0,12.0,13.4,72.0,5.0,30.03,52.0
2020-06-01 04:00:00,9176.0,12.0,13.4,59.0,17.0,30.01,52.0
2020-06-01 03:00:00,9370.0,12.0,13.4,64.0,22.0,29.97,52.0
2020-06-01 02:00:00,9679.0,12.0,13.4,71.0,10.0,29.96,52.0
2020-06-01 01:00:00,10272.0,15.0,13.4,61.0,24.0,29.98,52.0
2020-06-01 00:00:00,11130.0,15.0,13.2,58.0,18.0,30.01,49.0
2020-05-31 23:00:00,12289.0,15.0,13.2,65.0,10.0,30.04,49.0
2020-05-31 22:00:00,13429.0,15.0,13.2,53.0,14.0,30.07,49.0
2020-05-31 21:00:00,14144.0,15.0,13.2,48.0,11.0,30.12,49.0
2020-05-31 20:00:00,14397.0,15.0,13.2,45.0,15.0,30.12,49.0
2020-05-31 19:00:00,14989.0,15.0,13.2,50.0,18.0,30.11,49.0
2020-05-31 18:00:00,15585.0,15.0,13.2,63.0,16.0,30.13,49.0
2020-05-31 17:00:00,15729.0,36.0,13.2,68.0,8.0,30.16,49.0
2020-05-31 16:00:00,15317.0,36.0,6.3,65.0,5.0,30.17,48.0
2020-05-31 15:00:00,14720.0,36.0,6.3,79.0,3.0,30.16,48.0
2020-05-31 14:00:00,14013.0,36.0,6.3,77.0,6.0,30.18,48.0
2020-05-31 13:00:00,13294.0,36.0,6.3,71.0,3.0,30.2,48.0
2020-05-31 12:00:00,12793.0,36.0,6.3,45.0,3.0,30.14,48.0
2020-05-31 11:00:00,12329.0,36.0,6.3,53.0,17.0,30.08,48.0
2020-05-31 10:00:00,11988.0,36.0,6.3,61.0,17.0,30.07,48.0
2020-05-31 09:00:00,11577.0,34.0,6.3,71.0,6.0,30.09,48.0
2020-05-31 08:00:00,11248.0,34.0,5.9,73.0,0.0,30.07,50.0
2020-05-31 07:00:00,10502.0,34.0,5.9,73.0,3.0,30.04,50.0
2020-05-31 06:00:00,9608.0,34.0,5.9,79.0,0.0,30.05,50.0
2020-05-31 05:00:00,9032.0,34.0,5.9,74.0,5.0,30.07,50.0
2020-05-31 04:00:00,8870.0,34.0,5.9,41.0,0.0,30.03,50.0
2020-05-31 03:00:00,9018.0,34.0,5.9,57.0,14.0,30.0,50.0
2020-05-31 02:00:00,9306.0,34.0,5.9,69.0,16.0,30.02,50.0
2020-05-31 01:00:00,9802.0,28.0,5.9,77.0,7.0,30.06,50.0
2020-05-31 00:00:00,10603.0,28.0,9.5,86.0,6.0,30.07,51.0
2020-05-30 23:00:00,11644.0,28.0,9.5,86.0,0.0,30.07,51.0
2020-05-30 22:00:00,12667.0,28.0,9.5,89.0,5.0,30.1,51.0
2020-05-30 21:00:00,13193.0,28.0,9.5,77.0,5.0,30.13,51.0
2020-05-30 20:00:00,13348.0,28.0,9.5,62.0,14.0,30.1,51.0
2020-05-30 19:00:00,13615.0,28.0,9.5,72.0,20.0,30.1,51.0
2020-05-30 18:00:00,13923.0,28.0,9.5,83.0,17.0,30.1,51.0
2020-05-30 17:00:00,13992.0,28.0,9.5,86.0,13.0,30.15,51.0
2020-05-30 16:00:00,13999.0,28.0,11.5,89.0,10.0,30.15,52.0
2020-05-30 15:00:00,13878.0,28.0,11.5,89.0,7.0,30.15,52.0
2020-05-30 14:00:00,13587.0,28.0,11.5,83.0,0.0,30.16,52.0
2020-05-30 13:00:00,13194.0,28.0,11.5,77.0,5.0,30.18,52.0
2020-05-30 12:00:00,12775.0,28.0,11.5,72.0,14.0,30.12,52.0
2020-05-30 11:00:00,12361.0,28.0,11.5,72.0,24.0,30.09,52.0
2020-05-30 10:00:00,11936.0,28.0,11.5,83.0,14.0,30.07,52.0
2020-05-30 09:00:00,11608.0,17.0,11.5,77.0,13.0,30.1,52.0
2020-05-30 08:00:00,11226.0,17.0,12.9,77.0,15.0,30.08,51.0
2020-05-30 07:00:00,10461.0,17.0,12.9,71.0,11.0,30.06,51.0
2020-05-30 06:00:00,9577.0,17.0,12.9,66.0,9.0,30.05,51.0
2020-05-30 05:00:00,9018.0,17.0,12.9,66.0,17.0,30.08,51.0
2020-05-30 04:00:00,8873.0,17.0,12.9,64.0,17.0,30.05,51.0
2020-05-30 03:00:00,8975.0,17.0,12.9,64.0,16.0,30.03,51.0
2020-05-30 02:00:00,9275.0,17.0,12.9,74.0,13.0,30.04,51.0
2020-05-30 01:00:00,9831.0,29.0,12.9,77.0,10.0,30.05,51.0
2020-05-30 00:00:00,10660.0,29.0,8.2,77.0,8.0,30.05,55.0
2020-05-29 23:00:00,11822.0,29.0,8.2,93.0,5.0,30.04,55.0
2020-05-29 22:00:00,12939.0,29.0,8.2,96.0,7.0,30.08,55.0
2020-05-29 21:00:00,13480.0,29.0,8.2,90.0,6.0,30.12,55.0
2020-05-29 20:00:00,13712.0,29.0,8.2,78.0,10.0,30.12,55.0
2020-05-29 19:00:00,14105.0,29.0,8.2,75.0,13.0,30.11,55.0
2020-05-29 18:00:00,14411.0,29.0,8.2,80.0,8.0,30.13,55.0
2020-05-29 17:00:00,14355.0,27.0,8.2,83.0,7.0,30.17,55.0
2020-05-29 16:00:00,14102.0,27.0,8.6,90.0,13.0,30.17,59.0
2020-05-29 15:00:00,13693.0,27.0,8.6,96.0,9.0,30.18,59.0
2020-05-29 14:00:00,13234.0,27.0,8.6,96.0,7.0,30.22,59.0
2020-05-29 13:00:00,12809.0,27.0,8.6,87.0,11.0,30.26,59.0
2020-05-29 12:00:00,12367.0,27.0,8.6,72.0,10.0,30.26,59.0
2020-05-29 11:00:00,11955.0,27.0,8.6,70.0,16.0,30.25,59.0
2020-05-29 10:00:00,11529.0,27.0,8.6,87.0,8.0,30.26,59.0
2020-05-29 09:00:00,11134.0,27.0,8.6,93.0,6.0,30.29,59.0
2020-05-29 08:00:00,10771.0,27.0,9.0,93.0,6.0,30.28,58.0
2020-05-29 07:00:00,10027.0,27.0,9.0,96.0,5.0,30.28,58.0
2020-05-29 06:00:00,9146.0,27.0,9.0,90.0,0.0,30.3,58.0
2020-05-29 05:00:00,8534.0,27.0,9.0,75.0,6.0,30.31,58.0
2020-05-29 04:00:00,8357.0,27.0,9.0,72.0,5.0,30.28,58.0
2020-05-29 03:00:00,8362.0,27.0,9.0,78.0,15.0,30.24,58.0
2020-05-29 02:00:00,8683.0,27.0,9.0,86.0,22.0,30.24,58.0
2020-05-29 01:00:00,9050.0,14.0,9.0,90.0,14.0,30.24,58.0
2020-05-29 00:00:00,9724.0,14.0,8.0,93.0,10.0,30.23,58.0
2020-05-28 23:00:00,10596.0,14.0,8.0,93.0,6.0,30.22,58.0
2020-05-28 22:00:00,11394.0,14.0,8.0,90.0,0.0,30.22,58.0
2020-05-28 21:00:00,11802.0,14.0,8.0,83.0,0.0,30.22,58.0
2020-05-28 20:00:00,11843.0,14.0,8.0,75.0,5.0,30.16,58.0
2020-05-28 19:00:00,12015.0,14.0,8.0,61.0,17.0,30.1,58.0
2020-05-28 18:00:00,12241.0,14.0,8.0,72.0,17.0,30.07,58.0
2020-05-28 17:00:00,12222.0,5.0,8.0,77.0,8.0,30.05,58.0
2020-05-28 16:00:00,12250.0,5.0,12.4,80.0,3.0,30.04,59.0
2020-05-28 15:00:00,12381.0,5.0,12.4,86.0,8.0,30.02,59.0
2020-05-28 14:00:00,12544.0,5.0,12.4,86.0,13.0,30.03,59.0
2020-05-28 13:00:00,12603.0,5.0,12.4,78.0,3.0,30.03,59.0
2020-05-28 12:00:00,12360.0,5.0,12.4,67.0,20.0,29.99,59.0
2020-05-28 11:00:00,11794.0,5.0,12.4,70.0,24.0,29.97,59.0
2020-05-28 10:00:00,11058.0,5.0,12.4,77.0,17.0,29.95,59.0
2020-05-28 09:00:00,10178.0,9.0,12.4,86.0,16.0,29.96,59.0
2020-05-28 08:00:00,9409.0,9.0,15.6,90.0,14.0,29.95,54.0
2020-05-28 07:00:00,8975.0,9.0,15.6,93.0,18.0,29.95,54.0
2020-05-28 06:00:00,8901.0,9.0,15.6,96.0,14.0,29.96,54.0
2020-05-28 05:00:00,8783.0,9.0,15.6,83.0,10.0,29.97,54.0
2020-05-28 04:00:00,8835.0,9.0,15.6,75.0,20.0,29.94,54.0
2020-05-28 03:00:00,9085.0,9.0,15.6,83.0,24.0,29.91,54.0
2020-05-28 02:00:00,9499.0,9.0,15.6,83.0,14.0,29.9,54.0
2020-05-28 01:00:00,10080.0,28.0,15.6,86.0,11.0,29.91,54.0
2020-05-28 00:00:00,10852.0,28.0,10.9,83.0,14.0,29.93,52.0
2020-05-27 23:00:00,11714.0,28.0,10.9,86.0,16.0,29.92,52.0
2020-05-27 22:00:00,12566.0,28.0,10.9,77.0,7.0,29.95,52.0
2020-05-27 21:00:00,13027.0,28.0,10.9,69.0,10.0,29.97,52.0
2020-05-27 20:00:00,13311.0,28.0,10.9,77.0,13.0,29.97,52.0
2020-05-27 19:00:00,13742.0,28.0,10.9,78.0,17.0,29.95,52.0
2020-05-27 18:00:00,14082.0,28.0,10.9,80.0,10.0,29.93,52.0
2020-05-27 17:00:00,14333.0,28.0,10.9,74.0,0.0,29.94,52.0
2020-05-27 16:00:00,14525.0,28.0,22.1,86.0,10.0,29.95,49.0
2020-05-27 15:00:00,14523.0,28.0,22.1,77.0,20.0,30.0,49.0
2020-05-27 14:00:00,14266.0,28.0,22.1,66.0,26.0,30.08,49.0
2020-05-27 13:00:00,13835.0,28.0,22.1,59.0,29.0,30.18,49.0
2020-05-27 12:00:00,13088.0,28.0,22.1,54.0,26.0,30.21,49.0
2020-05-27 11:00:00,12237.0,28.0,22.1,55.0,26.0,30.22,49.0
2020-05-27 10:00:00,11329.0,28.0,22.1,61.0,26.0,30.26,49.0
2020-05-27 09:00:00,10459.0,10.0,22.1,63.0,16.0,30.31,49.0
2020-05-27 08:00:00,9621.0,10.0,13.5,65.0,5.0,30.34,49.0
2020-05-27 07:00:00,9099.0,10.0,13.5,70.0,5.0,30.33,49.0
2020-05-27 06:00:00,9063.0,10.0,13.5,63.0,7.0,30.36,49.0
2020-05-27 05:00:00,9067.0,10.0,13.5,43.0,18.0,30.38,49.0
2020-05-27 04:00:00,9166.0,10.0,13.5,43.0,16.0,30.35,49.0
2020-05-27 03:00:00,9445.0,10.0,13.5,57.0,28.0,30.3,49.0
2020-05-27 02:00:00,9852.0,10.0,13.5,64.0,16.0,30.26,49.0
2020-05-27 01:00:00,10413.0,28.0,13.5,74.0,14.0,30.28,49.0
2020-05-27 00:00:00,11253.0,28.0,10.7,77.0,8.0,30.27,52.0
2020-05-26 23:00:00,12159.0,28.0,10.7,83.0,0.0,30.25,52.0
2020-05-26 22:00:00,12957.0,28.0,10.7,80.0,3.0,30.27,52.0
2020-05-26 21:00:00,13417.0,28.0,10.7,67.0,6.0,30.29,52.0
2020-05-26 20:00:00,13739.0,28.0,10.7,60.0,17.0,30.23,52.0
2020-05-26 19:00:00,14264.0,28.0,10.7,67.0,21.0,30.19,52.0
2020-05-26 18:00:00,14549.0,28.0,10.7,80.0,22.0,30.17,52.0
2020-05-26 17:00:00,14913.0,28.0,10.7,86.0,11.0,30.18,52.0
2020-05-26 16:00:00,15036.0,28.0,16.1,90.0,7.0,30.17,55.0
2020-05-26 15:00:00,14999.0,28.0,16.1,89.0,3.0,30.15,55.0
2020-05-26 14:00:00,14706.0,28.0,16.1,86.0,5.0,30.16,55.0
2020-05-26 13:00:00,14354.0,28.0,16.1,67.0,11.0,30.17,55.0
2020-05-26 12:00:00,13672.0,28.0,16.1,60.0,20.0,30.13,55.0
2020-05-26 11:00:00,12926.0,28.0,16.1,62.0,24.0,30.1,55.0
2020-05-26 10:00:00,11972.0,28.0,16.1,83.0,31.0,30.07,55.0
2020-05-26 09:00:00,10848.0,28.0,16.1,86.0,25.0,30.1,55.0
2020-05-26 08:00:00,9707.0,28.0,15.7,90.0,17.0,30.08,57.0
2020-05-26 07:00:00,9060.0,28.0,15.7,90.0,10.0,30.05,57.0
2020-05-26 06:00:00,8884.0,28.0,15.7,86.0,11.0,30.05,57.0
2020-05-26 05:00:00,8950.0,28.0,15.7,72.0,7.0,30.05,57.0
2020-05-26 04:00:00,9078.0,28.0,15.7,60.0,17.0,30.02,57.0
2020-05-26 03:00:00,9329.0,28.0,15.7,70.0,24.0,29.98,57.0
2020-05-26 02:00:00,9775.0,28.0,15.7,77.0,22.0,29.97,57.0
2020-05-26 01:00:00,10366.0,30.0,15.7,83.0,20.0,29.99,57.0
2020-05-26 00:00:00,11224.0,30.0,9.9,86.0,11.0,29.98,62.0
2020-05-25 23:00:00,12251.0,30.0,9.9,83.0,13.0,29.98,62.0
